version,1.3.0
info,team,Thailand
info,team,Singapore
info,gender,male
info,season,2019/20
info,date,2020/02/29
info,series,ACC Eastern Region T20
info,match_number,1
info,venue,Terdthai Cricket Ground
info,city,Bangkok
info,toss_winner,Thailand
info,toss_decision,field
info,player_of_match,Sidhant Singh
info,umpire,SV Sarda
info,umpire,V Kalidas
info,winner,Singapore
info,winner_runs,43
ball,1,0.1,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,0,0,"",""
ball,1,0.2,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,0,0,"",""
ball,1,0.3,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,0,0,"",""
ball,1,0.4,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,4,0,"",""
ball,1,0.5,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,1,0,"",""
ball,1,0.6,Singapore,S Chandramohan,Sidhant Singh,W Uisuk,1,0,"",""
ball,1,1.1,Singapore,S Chandramohan,Sidhant Singh,Z Hoque,0,0,"",""
ball,1,1.2,Singapore,S Chandramohan,Sidhant Singh,Z Hoque,4,0,"",""
ball,1,1.3,Singapore,S Chandramohan,Sidhant Singh,Z Hoque,0,0,"",""
ball,1,1.4,Singapore,S Chandramohan,Sidhant Singh,Z Hoque,1,0,"",""
ball,1,1.5,Singapore,Sidhant Singh,S Chandramohan,Z Hoque,1,0,"",""
ball,1,1.6,Singapore,S Chandramohan,Sidhant Singh,Z Hoque,0,0,"",""
ball,1,2.1,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,4,0,"",""
ball,1,2.2,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,0,0,"",""
ball,1,2.3,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,0,1,"",""
ball,1,2.4,Singapore,S Chandramohan,Sidhant Singh,W Uisuk,1,0,"",""
ball,1,2.5,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,0,1,"",""
ball,1,2.6,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,4,0,"",""
ball,1,2.7,Singapore,Sidhant Singh,S Chandramohan,W Uisuk,1,0,"",""
ball,1,3.1,Singapore,Sidhant Singh,S Chandramohan,Z Hoque,0,0,"",""
ball,1,3.2,Singapore,Sidhant Singh,S Chandramohan,Z Hoque,1,0,"",""
ball,1,3.3,Singapore,S Chandramohan,Sidhant Singh,Z Hoque,1,0,"",""
ball,1,3.4,Singapore,Sidhant Singh,S Chandramohan,Z Hoque,1,0,"",""
ball,1,3.5,Singapore,S Chandramohan,Sidhant Singh,Z Hoque,1,0,"",""
ball,1,3.6,Singapore,Sidhant Singh,S Chandramohan,Z Hoque,2,0,"",""
ball,1,4.1,Singapore,S Chandramohan,Sidhant Singh,N Senamontree,0,0,"",""
ball,1,4.2,Singapore,S Chandramohan,Sidhant Singh,N Senamontree,0,0,"",""
ball,1,4.3,Singapore,S Chandramohan,Sidhant Singh,N Senamontree,0,0,"",""
ball,1,4.4,Singapore,S Chandramohan,Sidhant Singh,N Senamontree,0,0,caught,S Chandramohan
ball,1,4.5,Singapore,R Rohan,Sidhant Singh,N Senamontree,0,0,"",""
ball,1,4.6,Singapore,R Rohan,Sidhant Singh,N Senamontree,0,0,"",""
ball,1,5.1,Singapore,Sidhant Singh,R Rohan,Z Hoque,0,0,"",""
