version,1.3.0
info,team,Afghanistan
info,team,Ireland
info,gender,male
info,season,2018/19
info,date,2019/02/23
info,series,Ireland tour of India 2018/19
info,match_number,2
info,venue,"Rajiv Gandhi International Cricket Stadium, Dehradun"
info,city,Dehra Dun
info,toss_winner,Afghanistan
info,toss_decision,bat
info,player_of_match,Hazratullah
info,umpire,Bismillah Shinwari
info,umpire,Ahmed Shah Durrani
info,reserve_umpire,Izatullah Safi
info,tv_umpire,Ahmed Shah Pakteen
info,match_referee,J Srinath
info,winner,Afghanistan
info,winner_runs,84
ball,1,0.1,Afghanistan,Hazratullah,Usman Ghani,J Little,0,0,"",""
ball,1,0.2,Afghanistan,Hazratullah,Usman Ghani,J Little,0,0,"",""
ball,1,0.3,Afghanistan,Hazratullah,Usman Ghani,J Little,4,0,"",""
ball,1,0.4,Afghanistan,Hazratullah,Usman Ghani,J Little,0,0,"",""
ball,1,0.5,Afghanistan,Hazratullah,Usman Ghani,J Little,0,0,"",""
ball,1,0.6,Afghanistan,Hazratullah,Usman Ghani,J Little,0,1,"",""
ball,1,1.1,Afghanistan,Hazratullah,Usman Ghani,WB Rankin,0,1,"",""
ball,1,1.2,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,0,0,"",""
ball,1,1.3,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,0,0,"",""
ball,1,1.4,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,0,0,"",""
ball,1,1.5,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,0,0,"",""
ball,1,1.6,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,1,0,"",""
ball,1,2.1,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,0,0,"",""
ball,1,2.2,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,4,0,"",""
ball,1,2.3,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,1,0,"",""
ball,1,2.4,Afghanistan,Hazratullah,Usman Ghani,PKD Chase,6,0,"",""
ball,1,2.5,Afghanistan,Hazratullah,Usman Ghani,PKD Chase,4,0,"",""
ball,1,2.6,Afghanistan,Hazratullah,Usman Ghani,PKD Chase,0,0,"",""
ball,1,3.1,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,6,0,"",""
ball,1,3.2,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,1,0,"",""
ball,1,3.3,Afghanistan,Hazratullah,Usman Ghani,WB Rankin,1,0,"",""
ball,1,3.4,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,0,0,"",""
ball,1,3.5,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,1,0,"",""
ball,1,3.6,Afghanistan,Hazratullah,Usman Ghani,WB Rankin,0,0,"",""
ball,1,4.1,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,4,0,"",""
ball,1,4.2,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,0,0,"",""
ball,1,4.3,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,1,0,"",""
ball,1,4.4,Afghanistan,Hazratullah,Usman Ghani,PKD Chase,6,0,"",""
ball,1,4.5,Afghanistan,Hazratullah,Usman Ghani,PKD Chase,4,0,"",""
ball,1,4.6,Afghanistan,Hazratullah,Usman Ghani,PKD Chase,0,0,"",""
ball,1,5.1,Afghanistan,Usman Ghani,Hazratullah,J Little,6,0,"",""
ball,1,5.2,Afghanistan,Usman Ghani,Hazratullah,J Little,1,0,"",""
ball,1,5.3,Afghanistan,Hazratullah,Usman Ghani,J Little,4,0,"",""
ball,1,5.4,Afghanistan,Hazratullah,Usman Ghani,J Little,6,0,"",""
ball,1,5.5,Afghanistan,Hazratullah,Usman Ghani,J Little,0,0,"",""
ball,1,5.6,Afghanistan,Hazratullah,Usman Ghani,J Little,0,1,"",""
ball,1,5.7,Afghanistan,Hazratullah,Usman Ghani,J Little,0,0,"",""
ball,1,6.1,Afghanistan,Usman Ghani,Hazratullah,GH Dockrell,1,0,"",""
ball,1,6.2,Afghanistan,Hazratullah,Usman Ghani,GH Dockrell,1,0,"",""
ball,1,6.3,Afghanistan,Usman Ghani,Hazratullah,GH Dockrell,1,0,"",""
ball,1,6.4,Afghanistan,Hazratullah,Usman Ghani,GH Dockrell,6,0,"",""
ball,1,6.5,Afghanistan,Hazratullah,Usman Ghani,GH Dockrell,1,0,"",""
ball,1,6.6,Afghanistan,Usman Ghani,Hazratullah,GH Dockrell,1,0,"",""
ball,1,7.1,Afghanistan,Usman Ghani,Hazratullah,SC Getkate,1,0,"",""
ball,1,7.2,Afghanistan,Hazratullah,Usman Ghani,SC Getkate,4,0,"",""
ball,1,7.3,Afghanistan,Hazratullah,Usman Ghani,SC Getkate,1,0,"",""
ball,1,7.4,Afghanistan,Usman Ghani,Hazratullah,SC Getkate,1,0,"",""
ball,1,7.5,Afghanistan,Hazratullah,Usman Ghani,SC Getkate,6,0,"",""
ball,1,7.6,Afghanistan,Hazratullah,Usman Ghani,SC Getkate,1,0,"",""
ball,1,8.1,Afghanistan,Hazratullah,Usman Ghani,GH Dockrell,4,0,"",""
ball,1,8.2,Afghanistan,Hazratullah,Usman Ghani,GH Dockrell,2,0,"",""
ball,1,8.3,Afghanistan,Hazratullah,Usman Ghani,GH Dockrell,0,1,"",""
ball,1,8.4,Afghanistan,Hazratullah,Usman Ghani,GH Dockrell,1,0,"",""
ball,1,8.5,Afghanistan,Usman Ghani,Hazratullah,GH Dockrell,1,0,"",""
ball,1,8.6,Afghanistan,Hazratullah,Usman Ghani,GH Dockrell,0,0,"",""
ball,1,8.7,Afghanistan,Hazratullah,Usman Ghani,GH Dockrell,4,0,"",""
ball,1,9.1,Afghanistan,Usman Ghani,Hazratullah,SC Getkate,1,0,"",""
ball,1,9.2,Afghanistan,Hazratullah,Usman Ghani,SC Getkate,6,0,"",""
ball,1,9.3,Afghanistan,Hazratullah,Usman Ghani,SC Getkate,0,1,"",""
ball,1,9.4,Afghanistan,Hazratullah,Usman Ghani,SC Getkate,1,0,"",""
ball,1,9.5,Afghanistan,Usman Ghani,Hazratullah,SC Getkate,1,0,"",""
ball,1,9.6,Afghanistan,Hazratullah,Usman Ghani,SC Getkate,6,0,"",""
ball,1,9.7,Afghanistan,Hazratullah,Usman Ghani,SC Getkate,4,0,"",""
ball,1,10.1,Afghanistan,Usman Ghani,Hazratullah,Simi Singh,1,0,"",""
ball,1,10.2,Afghanistan,Hazratullah,Usman Ghani,Simi Singh,4,0,"",""
ball,1,10.3,Afghanistan,Hazratullah,Usman Ghani,Simi Singh,1,0,"",""
ball,1,10.4,Afghanistan,Usman Ghani,Hazratullah,Simi Singh,4,0,"",""
ball,1,10.5,Afghanistan,Usman Ghani,Hazratullah,Simi Singh,0,1,"",""
ball,1,10.6,Afghanistan,Usman Ghani,Hazratullah,Simi Singh,4,0,"",""
ball,1,10.7,Afghanistan,Usman Ghani,Hazratullah,Simi Singh,1,0,"",""
