version,1.3.0
info,team,Afghanistan
info,team,Ireland
info,gender,male
info,season,2019/20
info,date,2020/03/08
info,series,Ireland tour of India 2019/20
info,match_number,2
info,venue,Greater Noida Sports Complex Ground
info,city,Greater Noida
info,toss_winner,Afghanistan
info,toss_decision,bat
info,player_of_match,Mujeeb Ur Rahman
info,umpire,Ahmed Shah Pakteen
info,umpire,Izatullah Safi
info,reserve_umpire,Ahmed Shah Durrani
info,tv_umpire,Bismillah Shinwari
info,match_referee,RB Richardson
info,winner,Afghanistan
info,winner_runs,21
ball,1,0.1,Afghanistan,Hazratullah,Rahmanullah Gurbaz,PR Stirling,0,0,"",""
ball,1,0.2,Afghanistan,Hazratullah,Rahmanullah Gurbaz,PR Stirling,1,0,"",""
ball,1,0.3,Afghanistan,Rahmanullah Gurbaz,Hazratullah,PR Stirling,1,0,"",""
ball,1,0.4,Afghanistan,Hazratullah,Rahmanullah Gurbaz,PR Stirling,0,0,"",""
ball,1,0.5,Afghanistan,Hazratullah,Rahmanullah Gurbaz,PR Stirling,1,0,"",""
ball,1,0.6,Afghanistan,Rahmanullah Gurbaz,Hazratullah,PR Stirling,0,0,"",""
ball,1,1.1,Afghanistan,Hazratullah,Rahmanullah Gurbaz,WB Rankin,0,1,"",""
ball,1,1.2,Afghanistan,Rahmanullah Gurbaz,Hazratullah,WB Rankin,0,0,"",""
ball,1,1.3,Afghanistan,Rahmanullah Gurbaz,Hazratullah,WB Rankin,0,0,"",""
ball,1,1.4,Afghanistan,Rahmanullah Gurbaz,Hazratullah,WB Rankin,0,0,"",""
ball,1,1.5,Afghanistan,Rahmanullah Gurbaz,Hazratullah,WB Rankin,1,0,"",""
ball,1,1.6,Afghanistan,Hazratullah,Rahmanullah Gurbaz,WB Rankin,1,0,"",""
ball,1,2.1,Afghanistan,Hazratullah,Rahmanullah Gurbaz,Simi Singh,0,0,"",""
ball,1,2.2,Afghanistan,Hazratullah,Rahmanullah Gurbaz,Simi Singh,1,0,"",""
ball,1,2.3,Afghanistan,Rahmanullah Gurbaz,Hazratullah,Simi Singh,0,0,"",""
ball,1,2.4,Afghanistan,Rahmanullah Gurbaz,Hazratullah,Simi Singh,2,0,"",""
ball,1,2.5,Afghanistan,Rahmanullah Gurbaz,Hazratullah,Simi Singh,1,0,"",""
ball,1,2.6,Afghanistan,Hazratullah,Rahmanullah Gurbaz,Simi Singh,1,0,"",""
ball,1,3.1,Afghanistan,Hazratullah,Rahmanullah Gurbaz,J Little,0,0,"",""
ball,1,3.2,Afghanistan,Hazratullah,Rahmanullah Gurbaz,J Little,2,0,"",""
ball,1,3.3,Afghanistan,Hazratullah,Rahmanullah Gurbaz,J Little,0,0,"",""
ball,1,3.4,Afghanistan,Hazratullah,Rahmanullah Gurbaz,J Little,0,0,"",""
ball,1,3.5,Afghanistan,Hazratullah,Rahmanullah Gurbaz,J Little,4,0,"",""
ball,1,3.6,Afghanistan,Hazratullah,Rahmanullah Gurbaz,J Little,1,0,"",""
ball,1,4.1,Afghanistan,Hazratullah,Rahmanullah Gurbaz,Simi Singh,1,0,"",""
ball,1,4.2,Afghanistan,Rahmanullah Gurbaz,Hazratullah,Simi Singh,6,0,"",""
ball,1,4.3,Afghanistan,Rahmanullah Gurbaz,Hazratullah,Simi Singh,1,0,"",""
ball,1,4.4,Afghanistan,Hazratullah,Rahmanullah Gurbaz,Simi Singh,0,1,"",""
ball,1,4.5,Afghanistan,Rahmanullah Gurbaz,Hazratullah,Simi Singh,1,0,"",""
ball,1,4.6,Afghanistan,Hazratullah,Rahmanullah Gurbaz,Simi Singh,1,0,"",""
ball,1,5.1,Afghanistan,Hazratullah,Rahmanullah Gurbaz,WB Rankin,2,0,"",""
ball,1,5.2,Afghanistan,Hazratullah,Rahmanullah Gurbaz,WB Rankin,2,0,"",""
ball,1,5.3,Afghanistan,Hazratullah,Rahmanullah Gurbaz,WB Rankin,0,0,"",""
ball,1,5.4,Afghanistan,Hazratullah,Rahmanullah Gurbaz,WB Rankin,0,0,"",""
ball,1,5.5,Afghanistan,Hazratullah,Rahmanullah Gurbaz,WB Rankin,0,0,"",""
ball,1,5.6,Afghanistan,Hazratullah,Rahmanullah Gurbaz,WB Rankin,1,0,"",""
ball,1,6.1,Afghanistan,Hazratullah,Rahmanullah Gurbaz,GH Dockrell,6,0,"",""
ball,1,6.2,Afghanistan,Hazratullah,Rahmanullah Gurbaz,GH Dockrell,1,0,"",""
ball,1,6.3,Afghanistan,Rahmanullah Gurbaz,Hazratullah,GH Dockrell,1,0,"",""
ball,1,6.4,Afghanistan,Hazratullah,Rahmanullah Gurbaz,GH Dockrell,0,1,"",""
ball,1,6.5,Afghanistan,Hazratullah,Rahmanullah Gurbaz,GH Dockrell,0,0,"",""
ball,1,6.6,Afghanistan,Hazratullah,Rahmanullah Gurbaz,GH Dockrell,1,0,"",""
ball,1,6.7,Afghanistan,Rahmanullah Gurbaz,Hazratullah,GH Dockrell,2,0,"",""
ball,1,7.1,Afghanistan,Hazratullah,Rahmanullah Gurbaz,CA Young,1,0,"",""
ball,1,7.2,Afghanistan,Rahmanullah Gurbaz,Hazratullah,CA Young,0,0,"",""
ball,1,7.3,Afghanistan,Rahmanullah Gurbaz,Hazratullah,CA Young,0,1,"",""
ball,1,7.4,Afghanistan,Hazratullah,Rahmanullah Gurbaz,CA Young,0,0,"",""
ball,1,7.5,Afghanistan,Hazratullah,Rahmanullah Gurbaz,CA Young,0,2,"",""
ball,1,7.6,Afghanistan,Hazratullah,Rahmanullah Gurbaz,CA Young,0,0,"",""
ball,1,8.1,Afghanistan,Rahmanullah Gurbaz,Hazratullah,GJ Delany,0,0,"",""
ball,1,8.2,Afghanistan,Rahmanullah Gurbaz,Hazratullah,GJ Delany,6,0,"",""
ball,1,8.3,Afghanistan,Rahmanullah Gurbaz,Hazratullah,GJ Delany,1,0,"",""
ball,1,8.4,Afghanistan,Hazratullah,Rahmanullah Gurbaz,GJ Delany,0,0,caught and bowled,Hazratullah
ball,1,8.5,Afghanistan,Asghar Stanikzai,Rahmanullah Gurbaz,GJ Delany,0,0,"",""
ball,1,8.6,Afghanistan,Asghar Stanikzai,Rahmanullah Gurbaz,GJ Delany,1,0,"",""
ball,1,9.1,Afghanistan,Asghar Stanikzai,Rahmanullah Gurbaz,J Little,1,0,"",""
ball,1,9.2,Afghanistan,Rahmanullah Gurbaz,Asghar Stanikzai,J Little,1,0,"",""
ball,1,9.3,Afghanistan,Asghar Stanikzai,Rahmanullah Gurbaz,J Little,1,0,"",""
ball,1,9.4,Afghanistan,Rahmanullah Gurbaz,Asghar Stanikzai,J Little,1,0,"",""
