version,1.3.0
info,team,South Africa
info,team,Australia
info,gender,male
info,season,2019/20
info,date,2020/02/21
info,series,Australia tour of South Africa 2019/20
info,match_number,1
info,venue,The Wanderers Stadium
info,city,Johannesburg
info,toss_winner,South Africa
info,toss_decision,field
info,player_of_match,AC Agar
info,umpire,A Paleker
info,umpire,AT Holdstock
info,reserve_umpire,BM White
info,tv_umpire,BP Jele
info,match_referee,AJ Pycroft
info,winner,Australia
info,winner_runs,107
ball,1,0.1,Australia,DA Warner,AJ Finch,DW Steyn,4,0,"",""
ball,1,0.2,Australia,DA Warner,AJ Finch,DW Steyn,0,0,caught,DA Warner
ball,1,0.3,Australia,AJ Finch,SPD Smith,DW Steyn,4,0,"",""
ball,1,0.4,Australia,AJ Finch,SPD Smith,DW Steyn,1,0,"",""
ball,1,0.5,Australia,SPD Smith,AJ Finch,DW Steyn,0,0,"",""
ball,1,0.6,Australia,SPD Smith,AJ Finch,DW Steyn,0,0,"",""
ball,1,1.1,Australia,AJ Finch,SPD Smith,L Ngidi,4,0,"",""
ball,1,1.2,Australia,AJ Finch,SPD Smith,L Ngidi,0,0,"",""
ball,1,1.3,Australia,AJ Finch,SPD Smith,L Ngidi,3,0,"",""
ball,1,1.4,Australia,SPD Smith,AJ Finch,L Ngidi,0,0,"",""
ball,1,1.5,Australia,SPD Smith,AJ Finch,L Ngidi,0,0,"",""
ball,1,1.6,Australia,SPD Smith,AJ Finch,L Ngidi,4,0,"",""
ball,1,2.1,Australia,AJ Finch,SPD Smith,DW Steyn,0,0,"",""
ball,1,2.2,Australia,AJ Finch,SPD Smith,DW Steyn,0,0,"",""
ball,1,2.3,Australia,AJ Finch,SPD Smith,DW Steyn,1,0,"",""
ball,1,2.4,Australia,SPD Smith,AJ Finch,DW Steyn,4,0,"",""
ball,1,2.5,Australia,SPD Smith,AJ Finch,DW Steyn,1,0,"",""
ball,1,2.6,Australia,AJ Finch,SPD Smith,DW Steyn,4,0,"",""
ball,1,3.1,Australia,SPD Smith,AJ Finch,K Rabada,6,0,"",""
ball,1,3.2,Australia,SPD Smith,AJ Finch,K Rabada,1,0,"",""
ball,1,3.3,Australia,AJ Finch,SPD Smith,K Rabada,4,0,"",""
ball,1,3.4,Australia,AJ Finch,SPD Smith,K Rabada,0,0,"",""
ball,1,3.5,Australia,AJ Finch,SPD Smith,K Rabada,0,0,"",""
ball,1,3.6,Australia,AJ Finch,SPD Smith,K Rabada,0,0,"",""
ball,1,4.1,Australia,SPD Smith,AJ Finch,L Ngidi,1,0,"",""
ball,1,4.2,Australia,AJ Finch,SPD Smith,L Ngidi,0,0,"",""
ball,1,4.3,Australia,AJ Finch,SPD Smith,L Ngidi,4,0,"",""
ball,1,4.4,Australia,AJ Finch,SPD Smith,L Ngidi,4,0,"",""
ball,1,4.5,Australia,AJ Finch,SPD Smith,L Ngidi,2,0,"",""
ball,1,4.6,Australia,AJ Finch,SPD Smith,L Ngidi,6,0,"",""
ball,1,5.1,Australia,SPD Smith,AJ Finch,AL Phehlukwayo,4,0,"",""
ball,1,5.2,Australia,SPD Smith,AJ Finch,AL Phehlukwayo,0,0,"",""
ball,1,5.3,Australia,SPD Smith,AJ Finch,AL Phehlukwayo,0,0,"",""
ball,1,5.4,Australia,SPD Smith,AJ Finch,AL Phehlukwayo,4,0,"",""
ball,1,5.5,Australia,SPD Smith,AJ Finch,AL Phehlukwayo,0,0,"",""
ball,1,5.6,Australia,SPD Smith,AJ Finch,AL Phehlukwayo,4,0,"",""
ball,1,6.1,Australia,AJ Finch,SPD Smith,T Shamsi,1,0,"",""
ball,1,6.2,Australia,SPD Smith,AJ Finch,T Shamsi,0,1,"",""
ball,1,6.3,Australia,SPD Smith,AJ Finch,T Shamsi,0,1,"",""
ball,1,6.4,Australia,SPD Smith,AJ Finch,T Shamsi,1,0,"",""
ball,1,6.5,Australia,AJ Finch,SPD Smith,T Shamsi,0,1,"",""
ball,1,6.6,Australia,AJ Finch,SPD Smith,T Shamsi,0,0,"",""
ball,1,6.7,Australia,AJ Finch,SPD Smith,T Shamsi,1,0,"",""
ball,1,6.8,Australia,SPD Smith,AJ Finch,T Shamsi,1,0,"",""
ball,1,6.9,Australia,AJ Finch,SPD Smith,T Shamsi,1,0,"",""
ball,1,7.1,Australia,AJ Finch,SPD Smith,AL Phehlukwayo,0,1,"",""
ball,1,7.2,Australia,AJ Finch,SPD Smith,AL Phehlukwayo,1,0,"",""
ball,1,7.3,Australia,SPD Smith,AJ Finch,AL Phehlukwayo,1,0,"",""
ball,1,7.4,Australia,AJ Finch,SPD Smith,AL Phehlukwayo,0,0,"",""
ball,1,7.5,Australia,AJ Finch,SPD Smith,AL Phehlukwayo,0,0,"",""
ball,1,7.6,Australia,AJ Finch,SPD Smith,AL Phehlukwayo,1,0,"",""
ball,1,7.7,Australia,SPD Smith,AJ Finch,AL Phehlukwayo,1,0,"",""
ball,1,8.1,Australia,SPD Smith,AJ Finch,T Shamsi,1,0,"",""
ball,1,8.2,Australia,AJ Finch,SPD Smith,T Shamsi,0,0,caught,AJ Finch
ball,1,8.3,Australia,SPD Smith,MS Wade,T Shamsi,0,1,"",""
ball,1,8.4,Australia,SPD Smith,MS Wade,T Shamsi,1,0,"",""
ball,1,8.5,Australia,MS Wade,SPD Smith,T Shamsi,2,0,"",""
ball,1,8.6,Australia,MS Wade,SPD Smith,T Shamsi,1,0,"",""
ball,1,8.7,Australia,SPD Smith,MS Wade,T Shamsi,1,0,"",""
ball,1,9.1,Australia,SPD Smith,MS Wade,JT Smuts,1,0,"",""
ball,1,9.2,Australia,MS Wade,SPD Smith,JT Smuts,4,0,"",""
ball,1,9.3,Australia,MS Wade,SPD Smith,JT Smuts,1,0,"",""
ball,1,9.4,Australia,SPD Smith,MS Wade,JT Smuts,2,0,"",""
