version,1.3.0
info,team,India
info,team,West Indies
info,gender,male
info,season,2019/20
info,date,2019/12/08
info,series,West Indies tour of India 2019/20
info,match_number,2
info,venue,Greenfield International Stadium
info,city,Thiruvananthapuram
info,toss_winner,West Indies
info,toss_decision,field
info,player_of_match,LMP Simmons
info,umpire,AK Chaudhary
info,umpire,CK Nandan
info,reserve_umpire,C Shamshuddin
info,tv_umpire,Nitin Menon
info,match_referee,DC Boon
info,winner,West Indies
info,winner_wickets,8
ball,1,0.1,India,RG Sharma,KL Rahul,SS Cottrell,1,0,"",""
ball,1,0.2,India,KL Rahul,RG Sharma,SS Cottrell,0,5,"",""
ball,1,0.3,India,KL Rahul,RG Sharma,SS Cottrell,1,0,"",""
ball,1,0.4,India,RG Sharma,KL Rahul,SS Cottrell,0,0,"",""
ball,1,0.5,India,RG Sharma,KL Rahul,SS Cottrell,4,0,"",""
ball,1,0.6,India,RG Sharma,KL Rahul,SS Cottrell,0,0,"",""
ball,1,0.7,India,RG Sharma,KL Rahul,SS Cottrell,0,1,"",""
ball,1,0.8,India,RG Sharma,KL Rahul,SS Cottrell,0,0,"",""
ball,1,1.1,India,KL Rahul,RG Sharma,K Pierre,1,0,"",""
ball,1,1.2,India,RG Sharma,KL Rahul,K Pierre,1,0,"",""
ball,1,1.3,India,KL Rahul,RG Sharma,K Pierre,4,0,"",""
ball,1,1.4,India,KL Rahul,RG Sharma,K Pierre,0,0,"",""
ball,1,1.5,India,KL Rahul,RG Sharma,K Pierre,0,0,"",""
ball,1,1.6,India,KL Rahul,RG Sharma,K Pierre,1,0,"",""
ball,1,2.1,India,KL Rahul,RG Sharma,SS Cottrell,1,0,"",""
ball,1,2.2,India,RG Sharma,KL Rahul,SS Cottrell,0,0,"",""
ball,1,2.3,India,RG Sharma,KL Rahul,SS Cottrell,0,1,"",""
ball,1,2.4,India,KL Rahul,RG Sharma,SS Cottrell,2,0,"",""
ball,1,2.5,India,KL Rahul,RG Sharma,SS Cottrell,0,0,"",""
ball,1,2.6,India,KL Rahul,RG Sharma,SS Cottrell,1,0,"",""
ball,1,3.1,India,KL Rahul,RG Sharma,K Pierre,0,0,caught,KL Rahul
ball,1,3.2,India,RG Sharma,S Dube,K Pierre,1,0,"",""
