version,1.3.0
info,team,Afghanistan
info,team,Ireland
info,gender,male
info,season,2018/19
info,date,2019/02/24
info,series,Ireland tour of India 2018/19
info,match_number,3
info,venue,"Rajiv Gandhi International Cricket Stadium, Dehradun"
info,city,Dehra Dun
info,toss_winner,Ireland
info,toss_decision,field
info,player_of_match,Mohammad Nabi
info,umpire,Ahmed Shah Durrani
info,umpire,Izatullah Safi
info,reserve_umpire,Bismillah Shinwari
info,tv_umpire,Ahmed Shah Pakteen
info,match_referee,J Srinath
info,winner,Afghanistan
info,winner_runs,32
ball,1,0.1,Afghanistan,Hazratullah,Usman Ghani,Simi Singh,2,0,"",""
ball,1,0.2,Afghanistan,Hazratullah,Usman Ghani,Simi Singh,0,0,"",""
ball,1,0.3,Afghanistan,Hazratullah,Usman Ghani,Simi Singh,0,0,"",""
ball,1,0.4,Afghanistan,Hazratullah,Usman Ghani,Simi Singh,1,0,"",""
ball,1,0.5,Afghanistan,Usman Ghani,Hazratullah,Simi Singh,1,0,"",""
ball,1,0.6,Afghanistan,Hazratullah,Usman Ghani,Simi Singh,1,0,"",""
ball,1,1.1,Afghanistan,Hazratullah,Usman Ghani,WB Rankin,1,0,"",""
ball,1,1.2,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,1,0,"",""
ball,1,1.3,Afghanistan,Hazratullah,Usman Ghani,WB Rankin,0,1,"",""
ball,1,1.4,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,1,0,"",""
ball,1,1.5,Afghanistan,Hazratullah,Usman Ghani,WB Rankin,4,0,"",""
ball,1,1.6,Afghanistan,Hazratullah,Usman Ghani,WB Rankin,6,0,"",""
ball,1,2.1,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,0,0,"",""
ball,1,2.2,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,4,0,"",""
ball,1,2.3,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,4,0,"",""
ball,1,2.4,Afghanistan,Usman Ghani,Hazratullah,PKD Chase,1,0,"",""
ball,1,2.5,Afghanistan,Hazratullah,Usman Ghani,PKD Chase,4,0,"",""
ball,1,2.6,Afghanistan,Hazratullah,Usman Ghani,PKD Chase,0,0,"",""
ball,1,3.1,Afghanistan,Usman Ghani,Hazratullah,J Little,1,0,"",""
ball,1,3.2,Afghanistan,Hazratullah,Usman Ghani,J Little,4,0,"",""
ball,1,3.3,Afghanistan,Hazratullah,Usman Ghani,J Little,4,0,"",""
ball,1,3.4,Afghanistan,Hazratullah,Usman Ghani,J Little,0,1,"",""
ball,1,3.5,Afghanistan,Hazratullah,Usman Ghani,J Little,4,0,"",""
ball,1,3.6,Afghanistan,Hazratullah,Usman Ghani,J Little,0,0,"",""
ball,1,3.7,Afghanistan,Hazratullah,Usman Ghani,J Little,0,0,"",""
ball,1,4.1,Afghanistan,Usman Ghani,Hazratullah,WB Rankin,0,0,lbw,Usman Ghani
ball,1,4.2,Afghanistan,Najeeb Tarakai,Hazratullah,WB Rankin,0,0,"",""
ball,1,4.3,Afghanistan,Najeeb Tarakai,Hazratullah,WB Rankin,4,0,"",""
ball,1,4.4,Afghanistan,Najeeb Tarakai,Hazratullah,WB Rankin,6,0,"",""
ball,1,4.5,Afghanistan,Najeeb Tarakai,Hazratullah,WB Rankin,1,0,"",""
ball,1,4.6,Afghanistan,Hazratullah,Najeeb Tarakai,WB Rankin,0,0,caught,Hazratullah
ball,1,5.1,Afghanistan,Asghar Stanikzai,Najeeb Tarakai,J Little,0,1,"",""
ball,1,5.2,Afghanistan,Asghar Stanikzai,Najeeb Tarakai,J Little,0,0,"",""
ball,1,5.3,Afghanistan,Asghar Stanikzai,Najeeb Tarakai,J Little,0,1,"",""
ball,1,5.4,Afghanistan,Najeeb Tarakai,Asghar Stanikzai,J Little,4,0,"",""
ball,1,5.5,Afghanistan,Najeeb Tarakai,Asghar Stanikzai,J Little,0,0,"",""
ball,1,5.6,Afghanistan,Najeeb Tarakai,Asghar Stanikzai,J Little,0,0,"",""
ball,1,5.7,Afghanistan,Najeeb Tarakai,Asghar Stanikzai,J Little,1,0,"",""
ball,1,6.1,Afghanistan,Najeeb Tarakai,Asghar Stanikzai,SR Thompson,1,0,"",""
ball,1,6.2,Afghanistan,Asghar Stanikzai,Najeeb Tarakai,SR Thompson,0,0,"",""
ball,1,6.3,Afghanistan,Asghar Stanikzai,Najeeb Tarakai,SR Thompson,0,0,"",""
ball,1,6.4,Afghanistan,Asghar Stanikzai,Najeeb Tarakai,SR Thompson,0,0,"",""
ball,1,6.5,Afghanistan,Asghar Stanikzai,Najeeb Tarakai,SR Thompson,0,0,"",""
ball,1,6.6,Afghanistan,Asghar Stanikzai,Najeeb Tarakai,SR Thompson,1,0,"",""
ball,1,7.1,Afghanistan,Asghar Stanikzai,Najeeb Tarakai,GH Dockrell,1,0,"",""
ball,1,7.2,Afghanistan,Najeeb Tarakai,Asghar Stanikzai,GH Dockrell,0,0,"",""
ball,1,7.3,Afghanistan,Najeeb Tarakai,Asghar Stanikzai,GH Dockrell,0,0,"",""
ball,1,7.4,Afghanistan,Najeeb Tarakai,Asghar Stanikzai,GH Dockrell,0,0,caught,Najeeb Tarakai
ball,1,7.5,Afghanistan,Asghar Stanikzai,Mohammad Nabi,GH Dockrell,0,0,"",""
ball,1,7.6,Afghanistan,Asghar Stanikzai,Mohammad Nabi,GH Dockrell,0,0,"",""
